 1.78101E+2 8.04270E-1 3.10100E-2
 1.77841E+2 9.08430E-1 3.56290E-2
 1.77581E+2 9.39420E-1 3.77330E-2
 1.77321E+2 7.78680E-1 3.09190E-2
 1.77061E+2 7.33610E-1 2.94920E-2
 1.76801E+2 6.49440E-1 2.71110E-2
 1.76542E+2 5.24650E-1 2.26910E-2
 1.76282E+2 4.83740E-1 2.20220E-2
 1.76022E+2 5.26480E-1 2.31990E-2
 1.75762E+2 5.66950E-1 2.37000E-2
 1.75502E+2 7.69280E-1 3.04260E-2
 1.75242E+2 8.28270E-1 3.22630E-2
 1.74992E+2 8.69710E-1 3.28080E-2
 1.74732E+2 9.23410E-1 3.58190E-2
 1.74473E+2 9.20570E-1 3.52750E-2
 1.74223E+2 8.84580E-1 3.37120E-2
 1.73973E+2 8.78530E-1 3.34370E-2
 1.73713E+2 9.18340E-1 3.57520E-2
 1.73463E+2 9.36910E-1 3.60940E-2
 1.73213E+2 9.37070E-1 3.55300E-2
 1.72953E+2 8.57970E-1 3.26120E-2
 1.72703E+2 8.99340E-1 3.50430E-2
 1.72453E+2 8.61900E-1 3.35950E-2
 1.72204E+2 9.07380E-1 3.58030E-2
 1.71954E+2 9.23520E-1 3.56670E-2
 1.71704E+2 9.73280E-1 3.76580E-2
 1.71454E+2 8.98270E-1 3.48420E-2
 1.71204E+2 9.91420E-1 3.86450E-2
 1.70954E+2 9.40420E-1 3.73990E-2
 1.70714E+2 8.49410E-1 3.26930E-2
 1.70464E+2 7.56920E-1 2.97800E-2
 1.70214E+2 7.63590E-1 3.09400E-2
 1.69975E+2 7.00140E-1 2.89000E-2
 1.69725E+2 6.68910E-1 2.80330E-2
 1.69485E+2 6.62880E-1 2.70040E-2
 1.69235E+2 7.63500E-1 3.13840E-2
 1.68995E+2 7.92550E-1 3.11470E-2
 1.68755E+2 8.17390E-1 3.27240E-2
 1.68515E+2 8.11480E-1 3.16910E-2
 1.68265E+2 8.22690E-1 3.16630E-2
 1.68025E+2 9.58450E-1 3.78640E-2
 1.67785E+2 9.10890E-1 3.52080E-2
 1.67546E+2 9.07460E-1 3.49210E-2
 1.67306E+2 8.42940E-1 3.35860E-2
 1.67066E+2 8.38060E-1 3.37460E-2
 1.66826E+2 7.07940E-1 2.84730E-2
 1.66586E+2 8.50690E-1 3.45340E-2
 1.66356E+2 7.94240E-1 3.19540E-2
 1.66116E+2 8.09900E-1 3.20200E-2
 1.65876E+2 8.21900E-1 3.20410E-2
 1.65636E+2 8.49310E-1 3.28270E-2
 1.65407E+2 9.42060E-1 3.72660E-2
 1.65167E+2 9.56360E-1 3.68210E-2
 1.64937E+2 9.11670E-1 3.54030E-2
 1.64697E+2 9.19140E-1 3.48240E-2
 1.64467E+2 9.04060E-1 3.47780E-2
 1.64237E+2 8.83130E-1 3.45470E-2
 1.63997E+2 9.18210E-1 3.53960E-2
 1.63767E+2 8.90100E-1 3.48190E-2
 1.63537E+2 8.25900E-1 3.23210E-2
 1.63307E+2 8.35990E-1 3.31820E-2
 1.63078E+2 9.21220E-1 3.62580E-2
 1.62848E+2 8.70900E-1 3.42250E-2
 1.62618E+2 9.21810E-1 3.70420E-2
 1.62388E+2 8.03320E-1 3.22510E-2
 1.62158E+2 7.76000E-1 3.05700E-2
 1.61928E+2 7.58650E-1 3.06750E-2
 1.61698E+2 8.56970E-1 3.37310E-2
 1.61468E+2 8.89080E-1 3.46030E-2
 1.61248E+2 9.02160E-1 3.62670E-2
 1.61018E+2 8.28050E-1 3.29590E-2
 1.60789E+2 7.02530E-1 2.87100E-2
 1.60569E+2 6.43650E-1 2.64770E-2
 1.60339E+2 8.05570E-1 3.29490E-2
 1.60119E+2 7.99080E-1 3.19690E-2
 1.59889E+2 8.51830E-1 3.33450E-2
 1.59669E+2 7.92710E-1 3.14940E-2
 1.59449E+2 7.86950E-1 3.19940E-2
 1.59219E+2 8.48340E-1 3.44010E-2
 1.58999E+2 8.91100E-1 3.56030E-2
 1.58779E+2 8.93660E-1 3.57890E-2
 1.58560E+2 8.92090E-1 3.61270E-2
 1.58340E+2 8.14600E-1 3.17950E-2
 1.58120E+2 8.07340E-1 3.23080E-2
 1.57900E+2 9.25930E-1 3.73510E-2
 1.57680E+2 8.68270E-1 3.37550E-2
 1.57460E+2 9.11150E-1 3.69430E-2
 1.57240E+2 7.28380E-1 2.91740E-2
 1.57020E+2 6.55700E-1 2.77640E-2
 1.56800E+2 5.02500E-1 2.21700E-2
 1.56590E+2 3.87320E-1 1.88230E-2
 1.56371E+2 3.58270E-1 1.78100E-2
 1.56151E+2 4.42980E-1 2.04810E-2
 1.55941E+2 6.13940E-1 2.58010E-2
 1.55721E+2 7.23060E-1 2.94200E-2
 1.55511E+2 6.69830E-1 2.81270E-2
 1.55291E+2 5.65970E-1 2.49490E-2
 1.55081E+2 5.23430E-1 2.36180E-2
 1.54871E+2 6.19030E-1 2.65550E-2
 1.54651E+2 6.52710E-1 2.66740E-2
 1.54441E+2 7.45040E-1 3.07070E-2
 1.54231E+2 7.06980E-1 3.03460E-2
 1.54012E+2 6.34050E-1 2.71110E-2
 1.53802E+2 6.57180E-1 2.78850E-2
 1.53592E+2 7.43890E-1 3.04080E-2
 1.53382E+2 8.37300E-1 3.34510E-2
 1.53172E+2 8.48510E-1 3.40520E-2
 1.52962E+2 7.39490E-1 3.01530E-2
 1.52752E+2 7.19240E-1 3.01840E-2
 1.52542E+2 6.90670E-1 2.84230E-2
 1.52332E+2 8.19650E-1 3.43570E-2
 1.52132E+2 7.35950E-1 3.02820E-2
 1.51923E+2 8.00670E-1 3.31140E-2
 1.51713E+2 7.83390E-1 3.14370E-2
 1.51503E+2 9.11910E-1 3.69470E-2
 1.51303E+2 8.92030E-1 3.52350E-2
 1.51093E+2 8.84850E-1 3.51140E-2
 1.50893E+2 8.55210E-1 3.43750E-2
 1.50683E+2 8.27480E-1 3.36570E-2
 1.50483E+2 7.41420E-1 3.06470E-2
 1.50273E+2 8.44600E-1 3.45040E-2
 1.50073E+2 8.89760E-1 3.61720E-2
 1.49873E+2 9.48420E-1 3.76830E-2
 1.49664E+2 9.45990E-1 3.71120E-2
 1.49464E+2 9.14020E-1 3.63330E-2
 1.49264E+2 9.53750E-1 3.86200E-2
 1.49064E+2 9.41730E-1 3.74840E-2
 1.48854E+2 9.31580E-1 3.71910E-2
 1.48654E+2 8.69050E-1 3.45310E-2
 1.48454E+2 8.19980E-1 3.30990E-2
 1.48254E+2 7.68120E-1 3.20250E-2
 1.48054E+2 8.46140E-1 3.58390E-2
 1.47854E+2 8.05360E-1 3.22470E-2
 1.47654E+2 9.11430E-1 3.61960E-2
 1.47465E+2 9.17450E-1 3.68020E-2
 1.47265E+2 9.46010E-1 3.74570E-2
 1.47065E+2 8.56270E-1 3.44800E-2
 1.46865E+2 7.90030E-1 3.22270E-2
 1.46675E+2 7.71410E-1 3.14120E-2
 1.46475E+2 7.65740E-1 3.22310E-2
 1.46275E+2 6.50500E-1 2.80880E-2
 1.46085E+2 5.74680E-1 2.50190E-2
 1.45885E+2 5.56070E-1 2.44960E-2
 1.45695E+2 6.33580E-1 2.75310E-2
 1.45495E+2 6.50230E-1 2.77880E-2
 1.45305E+2 6.85580E-1 2.95490E-2
 1.45106E+2 6.37680E-1 2.71680E-2
 1.44916E+2 7.06380E-1 2.96650E-2
 1.44726E+2 6.51440E-1 2.77730E-2
 1.44536E+2 7.64060E-1 3.16770E-2
 1.44336E+2 7.24630E-1 3.03150E-2
 1.44146E+2 7.54060E-1 3.18640E-2
 1.43956E+2 8.02890E-1 3.36440E-2
 1.43766E+2 8.87370E-1 3.63450E-2
 1.43576E+2 9.61540E-1 3.85300E-2
 1.43386E+2 9.93410E-1 3.95340E-2
 1.43196E+2 9.08200E-1 3.57170E-2
 1.43006E+2 9.60730E-1 3.92130E-2
 1.42817E+2 8.55130E-1 3.39140E-2
 1.42627E+2 9.38980E-1 3.84520E-2
 1.42437E+2 8.88030E-1 3.66950E-2
 1.42247E+2 8.23650E-1 3.36730E-2
 1.42067E+2 8.21530E-1 3.39610E-2
 1.41877E+2 8.30540E-1 3.39260E-2
 1.41687E+2 8.42040E-1 3.48820E-2
 1.41497E+2 8.08440E-1 3.30460E-2
 1.41317E+2 7.13080E-1 3.01160E-2
 1.41127E+2 6.66390E-1 2.94890E-2
 1.40947E+2 6.00050E-1 2.62910E-2
 1.40757E+2 7.27830E-1 3.17600E-2
 1.40578E+2 7.03790E-1 3.11400E-2
 1.40388E+2 6.62070E-1 2.89490E-2
 1.40208E+2 6.53840E-1 2.82660E-2
 1.40018E+2 7.54780E-1 3.23080E-2
 1.39838E+2 7.96450E-1 3.32800E-2
 1.39658E+2 8.19120E-1 3.33140E-2
 1.39468E+2 9.52750E-1 3.99770E-2
 1.39288E+2 9.50330E-1 3.83190E-2
 1.39108E+2 8.79370E-1 3.59280E-2
 1.38928E+2 8.89310E-1 3.60200E-2
 1.38748E+2 8.67800E-1 3.59050E-2
 1.38568E+2 8.52280E-1 3.42420E-2
 1.38389E+2 9.34280E-1 3.74260E-2
 1.38209E+2 9.84560E-1 4.00020E-2
 1.38029E+2 9.56680E-1 3.84100E-2
 1.37849E+2 9.30670E-1 3.69360E-2
 1.37669E+2 9.59980E-1 3.86000E-2
 1.37489E+2 9.00530E-1 3.54490E-2
 1.37309E+2 9.53250E-1 3.79320E-2
 1.37129E+2 9.45550E-1 3.77280E-2
 1.36959E+2 9.46660E-1 3.77480E-2
 1.36779E+2 8.88430E-1 3.49830E-2
 1.36599E+2 8.83930E-1 3.55560E-2
 1.36419E+2 9.54910E-1 3.76830E-2
 1.36249E+2 9.95530E-1 4.02010E-2
 1.36070E+2 9.61670E-1 3.87940E-2
 1.35900E+2 9.05710E-1 3.58440E-2
 1.35720E+2 8.91370E-1 3.64020E-2
 1.35550E+2 9.36450E-1 3.74540E-2
 1.35370E+2 8.77070E-1 3.44810E-2
 1.35200E+2 8.70960E-1 3.53660E-2
 1.35020E+2 9.04370E-1 3.74860E-2
 1.34850E+2 8.55270E-1 3.54530E-2
 1.34680E+2 8.32380E-1 3.37980E-2
 1.34500E+2 8.42620E-1 3.44770E-2
 1.34330E+2 8.52110E-1 3.50630E-2
 1.34160E+2 9.06540E-1 3.79380E-2
 1.33990E+2 8.30820E-1 3.43070E-2
 1.33811E+2 7.75800E-1 3.17730E-2
 1.33641E+2 7.98720E-1 3.27790E-2
 1.33471E+2 8.43780E-1 3.42910E-2
 1.33301E+2 9.48300E-1 3.88750E-2
 1.33131E+2 9.63770E-1 3.93070E-2
 1.32961E+2 9.74370E-1 3.98490E-2
 1.32791E+2 9.00120E-1 3.61860E-2
 1.32621E+2 9.70480E-1 4.03260E-2
 1.32451E+2 9.78740E-1 3.97760E-2
 1.32281E+2 9.53360E-1 3.91810E-2
 1.32121E+2 9.28970E-1 3.84430E-2
 1.31951E+2 9.62370E-1 3.96880E-2
 1.31781E+2 9.14490E-1 3.72600E-2
 1.31612E+2 9.13000E-1 3.74240E-2
 1.31452E+2 9.00840E-1 3.85530E-2
 1.31282E+2 8.25980E-1 3.49580E-2
 1.31112E+2 8.18510E-1 3.35020E-2
 1.30952E+2 9.13510E-1 3.83970E-2
 1.30782E+2 8.50950E-1 3.48990E-2
 1.30612E+2 8.40030E-1 3.37110E-2
 1.30452E+2 9.17410E-1 3.82160E-2
 1.30282E+2 9.00760E-1 3.74810E-2
 1.30122E+2 9.01660E-1 3.68350E-2
 1.29962E+2 9.32960E-1 3.83510E-2
 1.29792E+2 8.81940E-1 3.61370E-2
 1.29632E+2 8.79230E-1 3.65900E-2
 1.29462E+2 7.01990E-1 2.98110E-2
 1.29303E+2 6.88160E-1 3.04860E-2
 1.29143E+2 5.63300E-1 2.46980E-2
 1.28983E+2 6.01210E-1 2.57740E-2
 1.28813E+2 7.60300E-1 3.20790E-2
 1.28653E+2 8.75770E-1 3.72040E-2
 1.28493E+2 8.56550E-1 3.50650E-2
 1.28333E+2 8.80960E-1 3.60580E-2
 1.28173E+2 8.69360E-1 3.56330E-2
 1.28013E+2 9.02550E-1 3.79140E-2
 1.27853E+2 8.09140E-1 3.39190E-2
 1.27693E+2 8.17290E-1 3.42800E-2
 1.27533E+2 7.64290E-1 3.23940E-2
 1.27373E+2 7.86920E-1 3.41040E-2
 1.27213E+2 8.44680E-1 3.51900E-2
 1.27054E+2 8.90980E-1 3.71680E-2
 1.26894E+2 9.01890E-1 3.72410E-2
 1.26734E+2 9.49080E-1 3.87400E-2
 1.26584E+2 9.73130E-1 3.89230E-2
 1.26424E+2 8.93140E-1 3.60690E-2
 1.26264E+2 9.46880E-1 3.87060E-2
 1.26104E+2 9.20420E-1 3.75400E-2
 1.25954E+2 9.92130E-1 4.13740E-2
 1.25794E+2 8.69330E-1 3.58960E-2
 1.25644E+2 8.92660E-1 3.70750E-2
 1.25484E+2 8.95930E-1 3.78700E-2
 1.25324E+2 8.28400E-1 3.51680E-2
 1.25174E+2 8.03210E-1 3.36920E-2
 1.25014E+2 9.11290E-1 3.89660E-2
 1.24865E+2 7.71150E-1 3.26830E-2
 1.24705E+2 7.54330E-1 3.13450E-2
 1.24555E+2 8.12190E-1 3.40060E-2
 1.24405E+2 8.95960E-1 3.78140E-2
 1.24245E+2 8.59500E-1 3.53330E-2
 1.24095E+2 7.94480E-1 3.32390E-2
 1.23945E+2 9.04220E-1 3.83320E-2
 1.23785E+2 8.71950E-1 3.72310E-2
 1.23635E+2 9.61540E-1 4.11870E-2
 1.23485E+2 9.17400E-1 3.83630E-2
 1.23335E+2 9.11660E-1 3.82120E-2
 1.23185E+2 8.96280E-1 3.74850E-2
 1.23025E+2 8.71150E-1 3.64430E-2
 1.22875E+2 8.83650E-1 3.71440E-2
 1.22725E+2 9.07870E-1 3.84030E-2
 1.22576E+2 8.71510E-1 3.57680E-2
 1.22426E+2 8.56880E-1 3.54100E-2
 1.22276E+2 8.81910E-1 3.74270E-2
 1.22126E+2 8.18950E-1 3.42240E-2
 1.21976E+2 7.84100E-1 3.41230E-2
 1.21826E+2 6.68490E-1 3.03050E-2
 1.21686E+2 5.30460E-1 2.50850E-2
 1.21536E+2 5.33990E-1 2.58380E-2
 1.21386E+2 6.19870E-1 2.86040E-2
 1.21236E+2 6.88070E-1 3.00330E-2
 1.21086E+2 7.57440E-1 3.26240E-2
 1.20946E+2 7.58000E-1 3.31990E-2
 1.20796E+2 7.96700E-1 3.54200E-2
 1.20646E+2 7.32520E-1 3.23010E-2
 1.20496E+2 7.15790E-1 3.20480E-2
 1.20357E+2 5.42320E-1 2.43570E-2
 1.20207E+2 6.08260E-1 2.70240E-2
 1.20067E+2 7.18490E-1 3.19130E-2
 1.19917E+2 7.91730E-1 3.47490E-2
 1.19777E+2 9.00200E-1 3.89290E-2
 1.19627E+2 9.13340E-1 3.81740E-2
 1.19487E+2 9.38810E-1 3.94010E-2
 1.19337E+2 8.40190E-1 3.55740E-2
 1.19197E+2 8.71290E-1 3.71650E-2
 1.19047E+2 8.27900E-1 3.48550E-2
 1.18907E+2 8.40480E-1 3.59930E-2
 1.18767E+2 9.10430E-1 3.85380E-2
 1.18617E+2 8.93820E-1 3.71790E-2
 1.18477E+2 8.69900E-1 3.63730E-2
 1.18337E+2 9.84900E-1 4.25860E-2
 1.18188E+2 8.15750E-1 3.52260E-2
 1.18048E+2 7.52540E-1 3.23670E-2
 1.17908E+2 8.05340E-1 3.48060E-2
 1.17768E+2 8.11050E-1 3.45850E-2
 1.17628E+2 8.20760E-1 3.47980E-2
 1.17488E+2 7.45080E-1 3.23150E-2
 1.17338E+2 6.99600E-1 3.16830E-2
 1.17198E+2 6.22300E-1 2.79890E-2
 1.17058E+2 5.77220E-1 2.63160E-2
 1.16918E+2 7.19110E-1 3.24930E-2
 1.16778E+2 7.27990E-1 3.16750E-2
 1.16638E+2 8.85890E-1 3.84580E-2
 1.16498E+2 9.21370E-1 3.93470E-2
 1.16358E+2 8.65220E-1 3.63240E-2
 1.16228E+2 9.01660E-1 3.78870E-2
 1.16088E+2 9.05430E-1 3.81750E-2
 1.15949E+2 8.62150E-1 3.59420E-2
 1.15809E+2 8.94460E-1 3.77590E-2
 1.15669E+2 8.14470E-1 3.55990E-2
 1.15529E+2 8.31790E-1 3.69130E-2
 1.15399E+2 7.95970E-1 3.49710E-2
 1.15259E+2 8.49990E-1 3.70230E-2
 1.15119E+2 8.77570E-1 3.77860E-2
 1.14989E+2 8.54520E-1 3.67080E-2
 1.14849E+2 9.12050E-1 3.97040E-2
 1.14709E+2 8.39410E-1 3.56950E-2
 1.14579E+2 7.75800E-1 3.39930E-2
 1.14439E+2 7.72350E-1 3.40540E-2
 1.14309E+2 6.91910E-1 3.10670E-2
 1.14169E+2 7.34510E-1 3.21800E-2
 1.14039E+2 7.39610E-1 3.23750E-2
 1.13899E+2 8.53320E-1 3.60720E-2
 1.13769E+2 8.45030E-1 3.63430E-2
 1.13630E+2 8.72340E-1 3.71640E-2
 1.13500E+2 7.87100E-1 3.34230E-2
 1.13360E+2 8.57470E-1 3.64600E-2
 1.13230E+2 8.68750E-1 3.75120E-2
 1.13100E+2 8.90620E-1 3.80160E-2
 1.12960E+2 9.53800E-1 4.10420E-2
 1.12830E+2 8.88670E-1 3.82050E-2
 1.12700E+2 9.02810E-1 3.91310E-2
 1.12570E+2 8.96760E-1 3.89360E-2
 1.12430E+2 9.06760E-1 3.85710E-2
 1.12300E+2 8.63940E-1 3.77620E-2
 1.12170E+2 8.27100E-1 3.51020E-2
 1.12040E+2 7.30990E-1 3.26040E-2
 1.11910E+2 6.74920E-1 3.08140E-2
 1.11780E+2 4.96850E-1 2.37570E-2
 1.11650E+2 4.63450E-1 2.28550E-2
 1.11520E+2 5.05420E-1 2.52730E-2
 1.11391E+2 5.68120E-1 2.70510E-2
 1.11261E+2 6.54340E-1 2.99890E-2
 1.11131E+2 7.35830E-1 3.28830E-2
 1.11001E+2 8.27110E-1 3.51300E-2
 1.10871E+2 8.21360E-1 3.49970E-2
 1.10741E+2 8.79300E-1 3.82980E-2
 1.10611E+2 8.16360E-1 3.51310E-2
 1.10481E+2 7.08110E-1 3.14520E-2
 1.10351E+2 6.62870E-1 3.05820E-2
 1.10221E+2 6.16060E-1 2.94170E-2
 1.10091E+2 5.95220E-1 2.75510E-2
 1.09971E+2 6.76270E-1 2.99960E-2
 1.09841E+2 7.11410E-1 3.18560E-2
 1.09711E+2 6.79440E-1 3.06120E-2
 1.09581E+2 6.26300E-1 2.90720E-2
 1.09461E+2 5.91810E-1 2.77490E-2
 1.09331E+2 5.70290E-1 2.65570E-2
 1.09201E+2 5.97870E-1 2.86520E-2
 1.09082E+2 5.52670E-1 2.63650E-2
 1.08952E+2 6.97050E-1 3.23470E-2
 1.08832E+2 7.59050E-1 3.33570E-2
 1.08702E+2 8.43910E-1 3.73060E-2
 1.08572E+2 8.51100E-1 3.73380E-2
 1.08452E+2 9.06780E-1 3.94220E-2
 1.08322E+2 8.32540E-1 3.59410E-2
 1.08202E+2 8.39610E-1 3.68720E-2
 1.08082E+2 8.08160E-1 3.46710E-2
 1.07952E+2 7.61910E-1 3.46140E-2
 1.07832E+2 7.30860E-1 3.27680E-2
 1.07702E+2 7.05430E-1 3.22940E-2
 1.07582E+2 6.81510E-1 3.08800E-2
 1.07462E+2 6.94560E-1 3.18910E-2
 1.07332E+2 6.92760E-1 3.12020E-2
 1.07212E+2 7.50560E-1 3.32590E-2
 1.07092E+2 6.86770E-1 2.99960E-2
 1.06962E+2 7.96780E-1 3.49140E-2
 1.06843E+2 7.77030E-1 3.46340E-2
 1.06723E+2 7.85330E-1 3.47050E-2
 1.06603E+2 7.69680E-1 3.41840E-2
 1.06483E+2 8.00260E-1 3.46980E-2
 1.06353E+2 8.44700E-1 3.71340E-2
 1.06233E+2 7.28620E-1 3.20850E-2
 1.06113E+2 7.48350E-1 3.37990E-2
 1.05993E+2 6.73780E-1 3.04170E-2
 1.05873E+2 6.91960E-1 3.17410E-2
 1.05753E+2 7.36200E-1 3.34030E-2
 1.05633E+2 7.54300E-1 3.37750E-2
 1.05513E+2 7.16490E-1 3.20850E-2
 1.05393E+2 6.90000E-1 3.05460E-2
 1.05273E+2 6.49730E-1 2.97980E-2
 1.05153E+2 6.62110E-1 3.03310E-2
 1.05033E+2 7.04790E-1 3.14650E-2
 1.04913E+2 7.91860E-1 3.51830E-2
 1.04793E+2 8.68090E-1 3.72790E-2
 1.04674E+2 8.44280E-1 3.61090E-2
 1.04554E+2 9.12420E-1 3.91310E-2
 1.04444E+2 8.69440E-1 3.81320E-2
 1.04324E+2 7.85360E-1 3.40620E-2
 1.04204E+2 7.42240E-1 3.32430E-2
 1.04084E+2 7.39970E-1 3.33290E-2
 1.03964E+2 7.42590E-1 3.26710E-2
 1.03854E+2 8.32960E-1 3.70090E-2
 1.03734E+2 8.75400E-1 3.88960E-2
 1.03614E+2 8.81700E-1 3.80650E-2
 1.03504E+2 9.43320E-1 4.13520E-2
 1.03384E+2 9.02960E-1 3.83430E-2
 1.03264E+2 9.21000E-1 4.03200E-2
 1.03154E+2 8.23280E-1 3.59990E-2
 1.03034E+2 7.93130E-1 3.54790E-2
 1.02924E+2 6.83910E-1 3.15660E-2
 1.02804E+2 6.19770E-1 2.86920E-2
 1.02684E+2 5.16000E-1 2.44030E-2
 1.02574E+2 4.64720E-1 2.33200E-2
 1.02454E+2 4.18570E-1 2.21160E-2
 1.02345E+2 4.03230E-1 2.08840E-2
 1.02235E+2 3.70400E-1 1.97960E-2
 1.02115E+2 4.13570E-1 2.19090E-2
 1.02005E+2 4.85940E-1 2.44450E-2
 1.01885E+2 5.96440E-1 2.86130E-2
 1.01775E+2 7.63480E-1 3.44720E-2
 1.01665E+2 7.95490E-1 3.47310E-2
 1.01545E+2 8.65150E-1 3.84490E-2
 1.01435E+2 9.22350E-1 4.15920E-2
 1.01325E+2 9.34980E-1 4.10320E-2
 1.01205E+2 8.21250E-1 3.64740E-2
 1.01095E+2 7.85570E-1 3.54020E-2
 1.00985E+2 6.65670E-1 3.06810E-2
 1.00865E+2 6.37100E-1 3.03720E-2
 1.00755E+2 5.53550E-1 2.73450E-2
 1.00645E+2 5.53360E-1 2.69130E-2
 1.00535E+2 5.49190E-1 2.65210E-2
 1.00425E+2 6.03150E-1 2.94730E-2
 1.00315E+2 6.87560E-1 3.19140E-2
 1.00195E+2 8.09800E-1 3.70150E-2
 1.00086E+2 8.22390E-1 3.62320E-2
 9.99756E+1 8.77700E-1 3.83410E-2
 9.98676E+1 8.83850E-1 3.86880E-2
 9.97577E+1 8.78110E-1 3.76640E-2
 9.96477E+1 1.01880E+0 4.47930E-2
 9.95368E+1 9.28140E-1 4.04500E-2
 9.94278E+1 9.46830E-1 4.13020E-2
 9.93179E+1 1.00230E+0 4.49770E-2
 9.92079E+1 9.01540E-1 3.93180E-2
 9.90990E+1 8.92000E-1 4.06450E-2
 9.89900E+1 7.87520E-1 3.48200E-2
 9.88811E+1 7.30810E-1 3.39110E-2
 9.87721E+1 6.65450E-1 3.19470E-2
 9.86632E+1 5.34610E-1 2.64830E-2
 9.85552E+1 5.87480E-1 2.88830E-2
 9.84463E+1 6.03590E-1 2.89280E-2
 9.83383E+1 7.10260E-1 3.29720E-2
 9.82304E+1 6.96610E-1 3.15990E-2
 9.81234E+1 7.86840E-1 3.53320E-2
 9.80155E+1 6.96990E-1 3.18160E-2
 9.79085E+1 6.11240E-1 2.90120E-2
 9.78006E+1 5.11360E-1 2.56580E-2
 9.76936E+1 4.82460E-1 2.49490E-2
 9.75867E+1 4.87370E-1 2.43210E-2
 9.74807E+1 5.66560E-1 2.79110E-2
 9.73738E+1 6.56150E-1 3.00280E-2
 9.72678E+1 8.16940E-1 3.75530E-2
 9.71618E+1 7.97230E-1 3.56800E-2
